hours,bool,power_dev,power_met
01-Apr-2019 (00-26-35),0,59.6,52.806
01-Apr-2019 (07-32-42),0,139.0,57.303
01-Apr-2019 (07-32-44),0,779.4,277.41900000000004
01-Apr-2019 (07-32-45),0,1296.0,277.41900000000004
01-Apr-2019 (07-32-46),0,1296.0,277.41900000000004
01-Apr-2019 (07-32-47),0,1296.3,277.41900000000004
01-Apr-2019 (07-35-14),0,994.4,415.711
01-Apr-2019 (07-35-15),0,994.4,415.711
01-Apr-2019 (07-35-16),0,994.4,415.711
01-Apr-2019 (07-35-17),0,994.4,415.711
01-Apr-2019 (07-56-18),0,1315.0,1286.743
01-Apr-2019 (07-56-19),0,2126.5,1286.743
01-Apr-2019 (07-56-20),0,2126.5,1286.743
01-Apr-2019 (07-56-21),0,2153.3,1286.743
01-Apr-2019 (07-56-22),0,2126.7,1286.743
01-Apr-2019 (08-14-15),0,824.1,255.002
01-Apr-2019 (08-14-16),0,2010.6,255.002
01-Apr-2019 (08-14-17),0,2010.6,255.002
01-Apr-2019 (08-22-04),0,926.0,327.961
01-Apr-2019 (08-22-05),0,2055.8999999999996,327.961
01-Apr-2019 (08-22-06),0,2055.8999999999996,327.961
01-Apr-2019 (08-22-07),0,2055.8999999999996,327.961
01-Apr-2019 (09-58-50),0,59.7,53.543
01-Apr-2019 (13-25-39),0,58.800000000000004,56.73
01-Apr-2019 (20-50-27),0,1029.1000000000001,390.205
01-Apr-2019 (20-50-28),0,1358.7,390.205
01-Apr-2019 (21-05-01),0,1259.1999999999998,617.999
01-Apr-2019 (21-05-02),0,1259.1999999999998,617.999
01-Apr-2019 (21-05-03),0,1259.1999999999998,617.999
01-Apr-2019 (21-05-22),0,1161.1999999999998,381.11300000000006
01-Apr-2019 (21-05-23),0,1161.1999999999998,381.11300000000006
01-Apr-2019 (21-06-15),0,1008.6,563.78
01-Apr-2019 (21-06-16),0,1008.6,563.78
01-Apr-2019 (21-06-17),0,1008.6,563.78
01-Apr-2019 (21-06-18),0,1008.6,563.78
01-Apr-2019 (21-07-23),0,994.7,386.11
01-Apr-2019 (21-42-15),0,262.3,237.907
01-Apr-2019 (21-42-16),0,262.3,237.907
01-Apr-2019 (21-42-17),0,262.3,237.907
01-Apr-2019 (21-42-18),0,262.3,237.907
01-Apr-2019 (21-42-51),0,265.5,238.299
01-Apr-2019 (21-42-52),0,265.5,238.299
01-Apr-2019 (21-42-53),0,265.5,238.299
01-Apr-2019 (21-43-09),0,266.7,237.422
01-Apr-2019 (21-43-10),0,815.4000000000001,237.422
01-Apr-2019 (21-43-11),0,2030.8,237.422
01-Apr-2019 (21-43-12),0,2030.8,237.422
01-Apr-2019 (21-43-13),0,2030.8,237.422
01-Apr-2019 (21-50-19),0,2040.1,2035.614
01-Apr-2019 (21-50-20),0,2040.1,2035.614
01-Apr-2019 (21-50-21),0,2040.1,2035.614
01-Apr-2019 (21-50-22),0,2040.1,2035.614
01-Apr-2019 (21-50-23),0,2040.1,2035.614
01-Apr-2019 (21-54-48),0,249.6,143.28799999999995
01-Apr-2019 (21-54-50),0,291.0,266.961
01-Apr-2019 (21-54-51),0,291.0,266.961
01-Apr-2019 (21-54-52),0,291.0,266.961
01-Apr-2019 (21-54-53),0,291.0,266.961
01-Apr-2019 (21-55-06),0,162.5,159.667
01-Apr-2019 (21-55-07),0,290.6,159.667
01-Apr-2019 (21-55-08),0,290.6,159.667
01-Apr-2019 (21-55-25),0,298.0,142.108
01-Apr-2019 (21-55-26),0,298.0,142.108
01-Apr-2019 (21-55-27),0,298.0,142.108
01-Apr-2019 (21-55-28),0,298.0,142.108
01-Apr-2019 (21-56-02),0,276.5,166.87599999999995
01-Apr-2019 (21-56-03),0,174.4,166.87599999999995
01-Apr-2019 (21-56-20),0,261.9,145.779
01-Apr-2019 (21-56-21),0,261.9,145.779
01-Apr-2019 (21-56-22),0,261.9,145.779
01-Apr-2019 (21-56-23),0,261.9,145.779
01-Apr-2019 (21-56-38),0,238.6,143.768
01-Apr-2019 (21-56-39),0,238.6,143.768
01-Apr-2019 (21-57-15),0,148.9,138.395
01-Apr-2019 (21-57-16),0,260.0,138.395
01-Apr-2019 (21-57-17),0,250.6,138.395
01-Apr-2019 (21-57-18),0,250.6,138.395
01-Apr-2019 (21-57-34),0,231.6,120.015
01-Apr-2019 (21-57-35),0,132.1,120.015
01-Apr-2019 (21-57-36),0,219.4,120.015
01-Apr-2019 (21-57-37),0,253.1,120.015
01-Apr-2019 (21-57-38),0,224.9,120.015
01-Apr-2019 (21-58-11),0,198.8,84.06700000000002
01-Apr-2019 (21-58-12),0,198.8,84.06700000000002
01-Apr-2019 (21-58-13),0,198.8,84.06700000000002
01-Apr-2019 (21-58-30),0,198.6,85.042
01-Apr-2019 (21-58-31),0,198.6,85.042
01-Apr-2019 (21-58-32),0,198.6,85.042
01-Apr-2019 (21-58-33),0,198.6,85.042
01-Apr-2019 (21-58-34),0,198.6,85.042
01-Apr-2019 (21-58-35),0,198.6,85.042
01-Apr-2019 (21-58-36),0,114.5,85.042
01-Apr-2019 (21-58-37),0,239.0,85.042
01-Apr-2019 (21-59-07),0,224.8,115.591
01-Apr-2019 (21-59-08),0,182.20000000000002,115.591
01-Apr-2019 (21-59-25),0,95.7,84.464
01-Apr-2019 (21-59-26),0,204.1,84.464
01-Apr-2019 (21-59-27),0,204.1,84.464
01-Apr-2019 (21-59-28),0,204.1,84.464
01-Apr-2019 (21-59-44),0,230.5,132.093
01-Apr-2019 (21-59-45),0,230.5,132.093
01-Apr-2019 (21-59-46),0,230.5,132.093
01-Apr-2019 (21-59-47),0,230.5,132.093
01-Apr-2019 (21-59-48),0,230.5,132.093
01-Apr-2019 (22-00-02),0,230.4,204.49
01-Apr-2019 (22-00-03),0,230.4,204.49
01-Apr-2019 (22-00-20),0,93.2,83.943
01-Apr-2019 (22-00-21),0,222.5,83.943
01-Apr-2019 (22-00-22),0,222.5,83.943
01-Apr-2019 (22-00-23),0,222.5,83.943
01-Apr-2019 (22-00-39),0,208.0,83.43799999999997
01-Apr-2019 (22-01-16),0,212.8,81.51899999999998
01-Apr-2019 (22-01-17),0,212.8,81.51899999999998
01-Apr-2019 (22-01-18),0,212.8,81.51899999999998
01-Apr-2019 (22-01-34),0,193.1,84.804
01-Apr-2019 (22-01-35),0,193.1,84.804
01-Apr-2019 (22-01-36),0,193.1,84.804
01-Apr-2019 (22-01-37),0,193.1,84.804
01-Apr-2019 (22-01-38),0,193.1,84.804
01-Apr-2019 (22-01-54),0,223.1,169.217
01-Apr-2019 (22-01-55),0,223.1,169.217
01-Apr-2019 (22-01-56),0,223.1,169.217
01-Apr-2019 (22-01-57),0,223.1,169.217
01-Apr-2019 (22-01-58),0,223.1,169.217
01-Apr-2019 (22-02-12),0,233.70000000000002,179.83
01-Apr-2019 (22-02-13),0,193.6,179.83
01-Apr-2019 (22-02-30),0,196.70000000000002,85.41799999999998
01-Apr-2019 (22-02-31),0,196.70000000000002,85.41799999999998
01-Apr-2019 (22-02-32),0,196.70000000000002,85.41799999999998
01-Apr-2019 (22-02-33),0,200.0,85.41799999999998
01-Apr-2019 (22-02-34),0,201.60000000000002,85.41799999999998
01-Apr-2019 (22-02-35),0,201.60000000000002,85.41799999999998
01-Apr-2019 (22-02-36),0,199.5,85.41799999999998
01-Apr-2019 (22-02-37),0,196.5,85.41799999999998
01-Apr-2019 (22-02-48),0,89.7,84.5
01-Apr-2019 (22-02-49),0,223.7,84.5
01-Apr-2019 (22-02-50),0,223.7,84.5
01-Apr-2019 (22-03-25),0,101.5,83.572
01-Apr-2019 (22-03-26),0,232.1,83.572
01-Apr-2019 (22-03-27),0,232.1,83.572
01-Apr-2019 (22-03-28),0,232.1,83.572
01-Apr-2019 (22-03-44),0,189.5,84.041
01-Apr-2019 (22-03-45),0,189.5,84.041
01-Apr-2019 (22-03-46),0,108.9,84.041
01-Apr-2019 (22-03-47),0,130.2,84.041
01-Apr-2019 (22-03-48),0,130.2,84.041
01-Apr-2019 (22-04-22),0,216.6,160.971
01-Apr-2019 (22-04-40),0,201.79999999999998,83.855
01-Apr-2019 (22-04-41),0,201.79999999999998,83.855
01-Apr-2019 (22-04-42),0,201.79999999999998,83.855
01-Apr-2019 (22-04-43),0,201.79999999999998,83.855
01-Apr-2019 (22-04-59),0,218.39999999999998,185.55900000000003
01-Apr-2019 (22-05-00),0,218.39999999999998,185.55900000000003
01-Apr-2019 (22-05-01),0,218.39999999999998,185.55900000000003
01-Apr-2019 (22-05-02),0,218.39999999999998,185.55900000000003
01-Apr-2019 (22-05-03),0,218.39999999999998,185.55900000000003
01-Apr-2019 (22-05-17),0,219.7,111.636
01-Apr-2019 (22-05-18),0,219.7,111.636
01-Apr-2019 (22-05-35),0,95.8,83.257
01-Apr-2019 (22-05-36),0,217.29999999999998,83.257
01-Apr-2019 (22-05-37),0,217.29999999999998,83.257
01-Apr-2019 (22-05-38),0,217.29999999999998,83.257
01-Apr-2019 (22-05-54),0,199.79999999999998,83.876
01-Apr-2019 (22-05-55),0,199.79999999999998,83.876
01-Apr-2019 (22-05-56),0,199.79999999999998,83.876
01-Apr-2019 (22-05-57),0,199.79999999999998,83.876
01-Apr-2019 (22-05-58),0,199.79999999999998,83.876
01-Apr-2019 (22-06-31),0,108.60000000000001,81.664
01-Apr-2019 (22-06-32),0,108.60000000000001,81.664
01-Apr-2019 (22-06-33),0,108.60000000000001,81.664
01-Apr-2019 (22-06-34),0,108.60000000000001,81.664
01-Apr-2019 (22-06-35),0,108.60000000000001,81.664
01-Apr-2019 (22-06-36),0,220.2,81.664
01-Apr-2019 (22-06-37),0,220.2,81.664
01-Apr-2019 (22-06-49),0,201.39999999999998,86.84100000000002
01-Apr-2019 (22-06-50),0,201.39999999999998,86.84100000000002
01-Apr-2019 (22-06-51),0,201.39999999999998,86.84100000000002
01-Apr-2019 (22-06-52),0,201.39999999999998,86.84100000000002
01-Apr-2019 (22-06-53),0,113.2,86.84100000000002
01-Apr-2019 (22-07-27),0,204.7,116.617
01-Apr-2019 (22-07-28),0,204.7,116.617
01-Apr-2019 (22-07-45),0,229.2,87.656
01-Apr-2019 (22-07-46),0,229.2,87.656
01-Apr-2019 (22-07-47),0,229.2,87.656
01-Apr-2019 (22-07-48),0,229.2,87.656
01-Apr-2019 (22-08-04),0,234.89999999999998,83.73200000000001
01-Apr-2019 (22-08-05),0,234.89999999999998,83.73200000000001
01-Apr-2019 (22-08-06),0,234.89999999999998,83.73200000000001
01-Apr-2019 (22-08-07),0,234.89999999999998,83.73200000000001
01-Apr-2019 (22-08-08),0,234.89999999999998,83.73200000000001
01-Apr-2019 (22-08-24),0,213.1,207.342
01-Apr-2019 (22-08-25),0,213.1,207.342
01-Apr-2019 (22-08-26),0,213.1,207.342
01-Apr-2019 (22-08-28),0,238.0,207.342
01-Apr-2019 (22-08-41),0,219.7,85.867
01-Apr-2019 (22-08-42),0,219.7,85.867
01-Apr-2019 (22-08-43),0,219.7,85.867
01-Apr-2019 (22-09-36),0,242.2,83.01
01-Apr-2019 (22-09-37),0,242.2,83.01
01-Apr-2019 (22-09-38),0,242.2,83.01
