hours,bool,power_dev,power_met
01-Feb-2019 (07-57-14),0,1089.1000000000001,227.454
01-Feb-2019 (08-02-29),0,892.5,453.964
01-Feb-2019 (08-02-30),0,1293.8,453.964
01-Feb-2019 (08-02-31),0,1293.8,453.964
01-Feb-2019 (08-21-17),0,473.09999999999997,241.914
01-Feb-2019 (08-21-18),0,1973.4,241.914
01-Feb-2019 (08-21-19),0,1973.4,241.914
01-Feb-2019 (08-39-17),0,2065.8999999999996,1533.19
01-Feb-2019 (08-39-18),0,2065.8999999999996,1533.19
01-Feb-2019 (08-39-19),0,2065.8999999999996,1533.19
01-Feb-2019 (08-47-06),0,1687.7,1392.247
01-Feb-2019 (08-47-07),0,2038.8000000000002,1392.247
01-Feb-2019 (08-47-08),0,2038.8000000000002,1392.247
01-Feb-2019 (08-47-09),0,2038.8000000000002,1392.247
01-Feb-2019 (21-13-10),0,841.1,518.812
01-Feb-2019 (21-14-40),0,1345.3999999999999,557.344
02-Feb-2019 (09-34-17),0,106.3,67.07
02-Feb-2019 (10-00-44),0,396.7,367.778
02-Feb-2019 (10-00-45),0,374.79999999999995,367.778
02-Feb-2019 (10-00-46),0,1147.1,367.778
02-Feb-2019 (10-01-33),0,2176.5,1655.114
02-Feb-2019 (10-01-34),0,3345.6000000000004,1655.114
02-Feb-2019 (10-01-35),0,3345.6000000000004,1655.114
02-Feb-2019 (10-01-36),0,3345.6000000000004,1655.114
02-Feb-2019 (10-03-15),0,3237.0,2346.512
02-Feb-2019 (10-03-16),0,3237.0,2346.512
02-Feb-2019 (10-18-25),0,325.9,318.323
02-Feb-2019 (10-18-26),0,345.3,318.323
02-Feb-2019 (10-18-30),0,1193.9,416.649
02-Feb-2019 (10-18-31),0,2125.8,416.649
02-Feb-2019 (10-36-27),0,826.3,364.286
02-Feb-2019 (10-36-28),0,2082.5,364.286
02-Feb-2019 (10-36-29),0,2082.5,364.286
02-Feb-2019 (10-36-30),0,2082.5,364.286
02-Feb-2019 (10-36-31),0,2082.5,364.286
02-Feb-2019 (10-44-17),0,1252.2,432.651
02-Feb-2019 (10-49-24),0,2346.6,2341.36
02-Feb-2019 (13-52-30),0,492.2,399.962
02-Feb-2019 (13-52-31),0,1379.3000000000002,399.962
02-Feb-2019 (15-06-37),0,1912.3000000000002,1890.922
02-Feb-2019 (15-06-38),0,1912.3000000000002,1890.922
02-Feb-2019 (15-06-39),0,1912.3000000000002,1890.922
02-Feb-2019 (15-06-40),0,1912.3000000000002,1890.922
02-Feb-2019 (15-06-41),0,1912.3000000000002,1890.922
02-Feb-2019 (15-13-43),0,1924.5,345.371
02-Feb-2019 (15-13-44),0,1924.5,345.371
02-Feb-2019 (15-13-45),0,1924.5,345.371
02-Feb-2019 (15-13-46),0,1924.5,345.371
02-Feb-2019 (15-24-57),0,310.4,236.54
02-Feb-2019 (15-24-58),0,1716.9,236.54
02-Feb-2019 (15-24-59),0,2009.6000000000001,236.54
02-Feb-2019 (15-25-00),0,2009.6000000000001,236.54
02-Feb-2019 (15-25-01),0,2009.6000000000001,236.54
02-Feb-2019 (15-32-47),0,1566.9,625.9
02-Feb-2019 (15-32-48),0,1566.9,625.9
02-Feb-2019 (15-32-49),0,1566.9,625.9
02-Feb-2019 (15-32-50),0,1566.9,625.9
02-Feb-2019 (15-32-51),0,1566.9,625.9
02-Feb-2019 (19-57-40),0,1145.5,300.3
02-Feb-2019 (19-57-41),0,1345.2,300.3
02-Feb-2019 (21-35-09),0,1421.3000000000002,414.076
02-Feb-2019 (21-35-10),0,1421.3000000000002,414.076
02-Feb-2019 (21-35-11),0,1421.3000000000002,414.076
02-Feb-2019 (21-53-05),0,969.0,294.369
02-Feb-2019 (21-53-06),0,2020.1000000000001,294.369
02-Feb-2019 (21-53-49),0,2482.1000000000004,2436.226
02-Feb-2019 (21-53-50),0,3279.1000000000004,2436.226
02-Feb-2019 (21-53-51),0,3279.1000000000004,2436.226
02-Feb-2019 (21-56-30),0,1237.7,353.802
02-Feb-2019 (21-56-31),0,1249.9,353.802
02-Feb-2019 (21-57-03),0,789.0999999999999,568.169
02-Feb-2019 (21-57-04),0,815.0,568.169
02-Feb-2019 (21-57-05),0,801.3,568.169
02-Feb-2019 (21-57-06),0,789.0,568.169
02-Feb-2019 (22-00-54),0,1169.2,359.052
02-Feb-2019 (22-00-55),0,1172.4,359.052
02-Feb-2019 (22-00-56),0,1174.3,359.052
03-Feb-2019 (09-57-41),0,81.89999999999999,64.161
03-Feb-2019 (09-57-42),0,81.89999999999999,64.161
03-Feb-2019 (09-57-44),0,415.90000000000003,282.833
03-Feb-2019 (09-57-45),0,1270.8,282.833
03-Feb-2019 (09-57-46),0,1270.8,282.833
03-Feb-2019 (09-57-47),0,1270.8,282.833
03-Feb-2019 (10-01-26),0,111.7,65.384
03-Feb-2019 (10-01-27),0,144.7,65.384
03-Feb-2019 (10-01-28),0,675.2,641.706
03-Feb-2019 (10-01-29),0,1250.7,641.706
03-Feb-2019 (10-01-30),0,1250.7,641.706
03-Feb-2019 (10-01-31),0,1250.7,641.706
03-Feb-2019 (10-01-32),0,1250.7,641.706
03-Feb-2019 (11-24-14),0,999.4,964.464
03-Feb-2019 (11-24-15),0,2034.2,964.464
03-Feb-2019 (11-24-16),0,2034.2,964.464
03-Feb-2019 (12-00-09),0,350.6,276.92400000000004
03-Feb-2019 (12-01-17),0,329.6,325.914
03-Feb-2019 (12-03-00),0,290.0,268.951
03-Feb-2019 (12-03-01),0,290.0,268.951
03-Feb-2019 (12-03-02),0,290.0,268.951
03-Feb-2019 (12-13-49),0,276.20000000000005,268.704
03-Feb-2019 (12-13-50),0,276.20000000000005,268.704
03-Feb-2019 (12-13-51),0,276.20000000000005,268.704
03-Feb-2019 (12-13-52),0,276.20000000000005,268.704
03-Feb-2019 (12-15-03),0,366.20000000000005,313.383
03-Feb-2019 (12-15-39),0,317.0,266.249
03-Feb-2019 (12-15-40),0,317.0,266.249
03-Feb-2019 (12-15-41),0,317.0,266.249
03-Feb-2019 (12-15-42),0,317.0,266.249
03-Feb-2019 (12-22-46),0,267.2,237.974
03-Feb-2019 (12-23-22),0,258.5,240.052
03-Feb-2019 (12-25-04),0,264.8,237.334
03-Feb-2019 (12-25-05),0,264.8,237.334
03-Feb-2019 (12-25-06),0,264.8,237.334
03-Feb-2019 (12-25-07),0,264.8,237.334
