hours,bool,power_dev,power_met
01-Jan-2019 (03-11-27),0,93.10000000000001,51.506
01-Jan-2019 (03-11-28),0,152.79999999999998,51.506
01-Jan-2019 (03-11-29),0,152.79999999999998,51.506
01-Jan-2019 (03-11-30),0,152.79999999999998,51.506
01-Jan-2019 (03-11-31),0,152.79999999999998,51.506
01-Jan-2019 (16-09-37),0,49.5,49.206
01-Jan-2019 (16-09-38),0,49.5,49.206
01-Jan-2019 (16-09-39),0,49.5,49.206
01-Jan-2019 (16-09-40),0,49.5,49.206
01-Jan-2019 (21-25-00),0,3460.8,2315.385
01-Jan-2019 (21-25-01),0,3798.6000000000004,2315.385
01-Jan-2019 (21-39-01),0,861.6000000000001,545.741
01-Jan-2019 (21-46-50),0,1407.1,444.692
01-Jan-2019 (21-46-51),0,1561.3,444.692
01-Jan-2019 (21-53-28),0,2282.2000000000003,2227.636
01-Jan-2019 (21-53-29),0,2282.2000000000003,2227.636
01-Jan-2019 (21-53-30),0,2282.2000000000003,2227.636
01-Jan-2019 (21-53-31),0,2282.2000000000003,2227.636
01-Jan-2019 (22-55-34),0,1530.0,264.03700000000003
01-Jan-2019 (22-55-35),0,1874.6,264.03700000000003
01-Jan-2019 (22-55-36),0,1874.6,264.03700000000003
01-Jan-2019 (22-55-37),0,1874.6,264.03700000000003
01-Jan-2019 (22-55-38),0,1874.6,264.03700000000003
01-Jan-2019 (22-55-39),0,1874.6,264.03700000000003
01-Jan-2019 (22-55-40),0,1874.6,264.03700000000003
01-Jan-2019 (23-06-16),0,1507.6,469.992
01-Jan-2019 (23-08-45),0,2023.1,469.095
01-Jan-2019 (23-08-46),0,2023.1,469.095
01-Jan-2019 (23-11-26),0,1506.6,597.367
01-Jan-2019 (23-24-54),0,284.79999999999995,248.086
01-Jan-2019 (23-26-46),0,305.09999999999997,242.62
01-Jan-2019 (23-27-04),0,251.70000000000002,241.78
01-Jan-2019 (23-27-05),0,251.70000000000002,241.78
01-Jan-2019 (23-27-06),0,251.70000000000002,241.78
01-Jan-2019 (23-27-24),0,275.79999999999995,249.866
01-Jan-2019 (23-27-26),0,256.7,249.866
01-Jan-2019 (23-28-01),0,261.79999999999995,245.42
01-Jan-2019 (23-41-16),0,302.09999999999997,284.803
01-Jan-2019 (23-41-54),0,284.6,281.508
01-Jan-2019 (23-41-55),0,284.6,281.508
01-Jan-2019 (23-42-31),0,286.0,282.148
01-Jan-2019 (23-42-50),0,285.8,276.8
01-Jan-2019 (23-42-51),0,285.8,276.8
02-Jan-2019 (00-01-04),0,249.79999999999998,246.498
02-Jan-2019 (00-02-45),0,276.5,85.25299999999999
02-Jan-2019 (00-02-46),0,276.5,85.25299999999999
02-Jan-2019 (00-03-03),0,184.0,119.618
02-Jan-2019 (00-03-04),0,317.0,119.618
02-Jan-2019 (00-03-05),0,233.79999999999998,119.618
02-Jan-2019 (00-03-06),0,233.79999999999998,119.618
02-Jan-2019 (00-03-41),0,290.8,226.02
02-Jan-2019 (00-03-42),0,290.8,226.02
02-Jan-2019 (00-03-59),0,186.1,84.681
02-Jan-2019 (00-04-00),0,186.1,84.681
02-Jan-2019 (00-04-01),0,186.1,84.681
02-Jan-2019 (00-04-18),0,233.79999999999998,191.304
02-Jan-2019 (00-04-19),0,311.59999999999997,191.304
02-Jan-2019 (00-04-20),0,311.59999999999997,191.304
02-Jan-2019 (00-04-21),0,311.59999999999997,191.304
02-Jan-2019 (00-04-55),0,178.2,98.852
02-Jan-2019 (00-04-56),0,178.2,98.852
02-Jan-2019 (00-05-14),0,258.9,99.507
02-Jan-2019 (00-05-15),0,258.9,99.507
02-Jan-2019 (00-05-16),0,210.1,99.507
02-Jan-2019 (00-05-51),0,259.59999999999997,96.763
02-Jan-2019 (00-06-09),0,190.7,99.486
02-Jan-2019 (00-06-10),0,315.0,99.486
02-Jan-2019 (00-06-11),0,223.2,99.486
02-Jan-2019 (00-06-28),0,219.1,144.382
02-Jan-2019 (00-06-29),0,219.1,144.382
02-Jan-2019 (00-06-30),0,219.1,144.382
02-Jan-2019 (00-06-31),0,219.1,144.382
02-Jan-2019 (00-07-37),0,221.7,113.379
02-Jan-2019 (00-07-38),0,221.7,113.379
02-Jan-2019 (00-07-39),0,221.7,113.379
02-Jan-2019 (00-07-40),0,221.7,113.379
02-Jan-2019 (00-10-18),0,416.0,154.35
02-Jan-2019 (00-12-31),0,401.40000000000003,377.127
02-Jan-2019 (00-12-32),0,401.40000000000003,377.127
02-Jan-2019 (00-13-39),0,222.0,218.336
02-Jan-2019 (00-13-40),0,222.0,218.336
02-Jan-2019 (00-14-05),0,477.7,343.654
02-Jan-2019 (00-14-06),0,477.7,343.654
02-Jan-2019 (10-59-51),0,67.7,50.934
02-Jan-2019 (11-36-12),0,241.6,211.87
02-Jan-2019 (11-36-13),0,1116.9,473.56
02-Jan-2019 (11-36-14),0,1331.8,473.56
02-Jan-2019 (11-36-15),0,1331.8,473.56
02-Jan-2019 (11-36-16),0,1331.8,473.56
02-Jan-2019 (11-36-17),0,1331.8,473.56
02-Jan-2019 (11-38-43),0,918.6,475.4380000000001
02-Jan-2019 (11-38-44),0,1324.1999999999998,475.4380000000001
