hours,bool,power_dev,power_met
05-Feb-2019 (08-03-45),0,1636.9,1573.504
05-Feb-2019 (08-03-46),0,1636.9,1573.504
05-Feb-2019 (08-03-47),0,1636.9,1573.504
05-Feb-2019 (08-03-48),0,1636.9,1573.504
05-Feb-2019 (08-03-49),0,1636.9,1573.504
05-Feb-2019 (08-04-14),0,333.8,124.92
05-Feb-2019 (08-04-42),0,812.2,112.313
05-Feb-2019 (08-04-43),0,1779.5,112.313
05-Feb-2019 (08-04-44),0,1779.5,112.313
05-Feb-2019 (08-05-07),0,1305.8,196.415
05-Feb-2019 (08-05-08),0,1789.6,196.415
05-Feb-2019 (08-05-09),0,1789.6,196.415
05-Feb-2019 (08-05-34),0,811.9,263.135
05-Feb-2019 (08-06-04),0,816.1,202.706
05-Feb-2019 (08-06-30),0,985.1,775.023
05-Feb-2019 (08-06-31),0,1815.3,775.023
05-Feb-2019 (08-06-32),0,1815.3,775.023
05-Feb-2019 (08-06-33),0,1815.3,775.023
05-Feb-2019 (08-06-34),0,1815.3,775.023
05-Feb-2019 (08-07-00),0,998.8,804.637
05-Feb-2019 (08-07-01),0,1851.5,804.637
05-Feb-2019 (08-07-02),0,1851.5,804.637
05-Feb-2019 (08-07-03),0,1851.5,804.637
05-Feb-2019 (08-07-04),0,1851.5,804.637
05-Feb-2019 (08-07-10),0,1851.5,1800.497
05-Feb-2019 (08-07-11),0,1851.5,1800.497
05-Feb-2019 (08-07-12),0,1851.5,1800.497
05-Feb-2019 (08-07-13),0,1851.5,1800.497
05-Feb-2019 (08-07-14),0,1851.5,1800.497
05-Feb-2019 (08-07-25),0,1851.5,1791.344
05-Feb-2019 (08-07-26),0,1851.5,1791.344
05-Feb-2019 (08-07-27),0,1851.5,1791.344
05-Feb-2019 (08-07-28),0,1851.5,1791.344
05-Feb-2019 (08-07-29),0,1851.5,1791.344
05-Feb-2019 (08-07-35),0,1851.5,1800.435
05-Feb-2019 (08-07-36),0,1851.5,1800.435
05-Feb-2019 (08-07-37),0,1851.5,1800.435
05-Feb-2019 (08-07-38),0,1851.5,1800.435
05-Feb-2019 (08-07-39),0,1851.5,1800.435
05-Feb-2019 (08-07-51),0,1185.0,45.03100000000001
05-Feb-2019 (08-07-52),0,1881.6,45.03100000000001
05-Feb-2019 (08-07-53),0,1881.6,45.03100000000001
05-Feb-2019 (08-07-54),0,1881.6,45.03100000000001
05-Feb-2019 (08-08-00),0,1881.6,1797.439
05-Feb-2019 (08-08-01),0,1881.6,1797.439
05-Feb-2019 (08-08-02),0,1881.6,1797.439
05-Feb-2019 (08-08-03),0,1881.6,1797.439
05-Feb-2019 (08-08-04),0,1881.6,1797.439
05-Feb-2019 (08-08-05),0,1881.6,1870.244
05-Feb-2019 (08-08-06),0,1881.6,1870.244
05-Feb-2019 (08-08-07),0,1881.6,1870.244
05-Feb-2019 (08-08-08),0,1881.6,1870.244
05-Feb-2019 (08-08-09),0,1881.6,1870.244
05-Feb-2019 (08-08-10),0,1881.6,1869.161
05-Feb-2019 (08-08-11),0,1881.6,1869.161
05-Feb-2019 (08-08-12),0,1881.6,1869.161
05-Feb-2019 (08-08-13),0,1881.6,1869.161
05-Feb-2019 (08-08-14),0,1881.6,1869.161
05-Feb-2019 (08-08-15),0,1881.6,1737.733
05-Feb-2019 (08-08-16),0,1881.6,1737.733
05-Feb-2019 (08-08-17),0,1881.6,1737.733
05-Feb-2019 (08-08-18),0,1881.6,1737.733
05-Feb-2019 (08-08-19),0,1881.6,1737.733
05-Feb-2019 (08-08-20),0,1881.6,1831.931
05-Feb-2019 (08-08-21),0,1881.6,1831.931
05-Feb-2019 (08-08-22),0,1881.6,1831.931
05-Feb-2019 (08-08-23),0,1881.6,1831.931
05-Feb-2019 (08-08-24),0,1881.6,1831.931
05-Feb-2019 (08-08-25),0,1881.6,1781.2379999999996
05-Feb-2019 (08-08-26),0,1881.6,1781.2379999999996
05-Feb-2019 (08-08-27),0,1881.6,1781.2379999999996
05-Feb-2019 (08-08-28),0,1881.6,1781.2379999999996
05-Feb-2019 (08-08-29),0,1881.6,1781.2379999999996
05-Feb-2019 (08-08-30),0,1881.6,1841.068
05-Feb-2019 (08-08-31),0,1881.6,1841.068
05-Feb-2019 (08-08-32),0,1881.6,1841.068
05-Feb-2019 (08-08-33),0,1881.6,1841.068
05-Feb-2019 (08-08-34),0,1881.6,1841.068
