hours,bool,power_dev,power_met
01-Apr-2019 (01-45-48),0,186.09999999999997,136.045
01-Apr-2019 (01-45-50),0,156.79999999999998,136.045
01-Apr-2019 (01-45-51),0,156.79999999999998,136.045
02-Apr-2019 (06-55-26),0,125.4,93.789
02-Apr-2019 (06-55-27),0,156.09999999999997,93.789
02-Apr-2019 (07-22-04),0,106.60000000000001,99.555
02-Apr-2019 (23-52-08),0,774.5000000000001,413.039
03-Apr-2019 (00-02-55),0,1756.8999999999999,193.798
03-Apr-2019 (00-02-56),0,1716.0,193.798
03-Apr-2019 (00-02-57),0,1736.3,193.798
03-Apr-2019 (00-02-58),0,1736.3,193.798
03-Apr-2019 (00-08-04),0,374.09999999999997,130.32
03-Apr-2019 (00-08-05),0,1834.0,130.32
03-Apr-2019 (00-08-06),0,1834.0,130.32
03-Apr-2019 (00-08-07),0,1834.0,130.32
03-Apr-2019 (00-08-08),0,1834.0,130.32
03-Apr-2019 (00-13-29),0,1500.3,1330.974
03-Apr-2019 (00-13-30),0,1815.5,1330.974
03-Apr-2019 (00-13-31),0,1815.5,1330.974
03-Apr-2019 (00-13-32),0,1815.5,1330.974
03-Apr-2019 (00-13-33),0,1815.5,1330.974
03-Apr-2019 (01-36-36),0,859.5,127.937
03-Apr-2019 (01-36-37),0,1816.7,127.937
03-Apr-2019 (01-36-38),0,1816.7,127.937
03-Apr-2019 (04-40-00),0,158.79999999999998,156.174
03-Apr-2019 (04-40-01),0,158.79999999999998,156.174
03-Apr-2019 (04-40-02),0,158.79999999999998,156.174
03-Apr-2019 (04-40-03),0,158.79999999999998,156.174
03-Apr-2019 (15-01-57),0,154.89999999999998,93.412
03-Apr-2019 (15-01-58),0,154.89999999999998,93.412
03-Apr-2019 (18-36-32),0,148.70000000000002,123.857
03-Apr-2019 (18-36-52),0,139.4,125.657
03-Apr-2019 (18-36-53),0,192.9,125.657
03-Apr-2019 (18-37-16),0,223.0,125.931
03-Apr-2019 (18-37-17),0,180.10000000000002,125.931
03-Apr-2019 (18-37-18),0,180.10000000000002,125.931
03-Apr-2019 (18-37-36),0,213.20000000000002,125.771
03-Apr-2019 (18-37-37),0,174.9,125.771
03-Apr-2019 (18-37-38),0,174.9,125.771
03-Apr-2019 (18-38-42),0,200.7,134.34799999999998
03-Apr-2019 (18-38-43),0,200.7,134.34799999999998
03-Apr-2019 (18-39-02),0,193.29999999999998,132.52700000000002
03-Apr-2019 (18-39-03),0,193.29999999999998,132.52700000000002
03-Apr-2019 (18-39-25),0,179.6,167.727
03-Apr-2019 (18-39-26),0,179.6,167.727
03-Apr-2019 (18-39-27),0,179.6,167.727
03-Apr-2019 (18-39-28),0,179.6,167.727
03-Apr-2019 (18-39-46),0,201.9,159.826
03-Apr-2019 (18-39-47),0,201.9,159.826
03-Apr-2019 (18-39-48),0,201.9,159.826
03-Apr-2019 (18-40-08),0,187.0,130.66
03-Apr-2019 (18-40-26),0,764.8,131.882
03-Apr-2019 (18-40-27),0,764.8,131.882
03-Apr-2019 (18-40-28),0,764.8,131.882
03-Apr-2019 (18-41-10),0,2605.6,1490.3570000000002
03-Apr-2019 (18-48-06),0,1206.7,653.607
03-Apr-2019 (18-48-07),0,1206.9,653.607
03-Apr-2019 (18-48-08),0,1206.9,653.607
03-Apr-2019 (18-52-09),0,1388.4,1379.641
03-Apr-2019 (18-52-10),0,1388.4,1379.641
03-Apr-2019 (18-52-11),0,1388.4,1379.641
03-Apr-2019 (18-52-12),0,1388.4,1379.641
03-Apr-2019 (18-52-13),0,1388.4,1379.641
03-Apr-2019 (18-52-14),0,1388.4,1359.114
03-Apr-2019 (18-52-15),0,1388.4,1359.114
03-Apr-2019 (18-52-16),0,1388.4,1359.114
03-Apr-2019 (18-52-17),0,1388.4,1359.114
03-Apr-2019 (18-52-18),0,1388.4,1359.114
03-Apr-2019 (18-54-14),0,1336.6,1336.1729999999998
03-Apr-2019 (18-54-15),0,1336.6,1336.1729999999998
03-Apr-2019 (18-54-16),0,1336.6,1336.1729999999998
03-Apr-2019 (18-54-17),0,1336.6,1336.1729999999998
03-Apr-2019 (18-54-18),0,1336.6,1336.1729999999998
03-Apr-2019 (18-55-50),0,2175.8,1484.23
03-Apr-2019 (18-58-20),0,2476.9,1493.694
03-Apr-2019 (19-04-11),0,1138.9,224.594
03-Apr-2019 (19-04-12),0,1138.9,224.594
03-Apr-2019 (19-04-13),0,1138.9,224.594
03-Apr-2019 (19-05-51),0,243.1,235.27
03-Apr-2019 (19-05-52),0,243.1,235.27
03-Apr-2019 (19-05-53),0,243.1,235.27
03-Apr-2019 (19-07-21),0,245.70000000000002,234.311
03-Apr-2019 (19-08-21),0,238.1,235.095
03-Apr-2019 (19-08-51),0,241.8,232.542
03-Apr-2019 (19-09-21),0,236.3,222.974
03-Apr-2019 (19-09-51),0,237.70000000000002,222.252
03-Apr-2019 (19-09-52),0,237.70000000000002,222.252
03-Apr-2019 (19-13-21),0,234.20000000000002,233.042
03-Apr-2019 (19-14-51),0,2577.1,1484.9160000000004
03-Apr-2019 (19-29-17),0,1099.9,455.29
03-Apr-2019 (19-29-18),0,1099.9,455.29
03-Apr-2019 (20-32-14),0,300.79999999999995,294.241
03-Apr-2019 (20-32-15),0,300.79999999999995,294.241
03-Apr-2019 (20-32-16),0,300.79999999999995,294.241
03-Apr-2019 (20-32-17),0,300.79999999999995,294.241
03-Apr-2019 (20-32-18),0,300.79999999999995,294.241
04-Apr-2019 (13-03-41),0,272.5,232.377
04-Apr-2019 (13-04-24),0,272.7,185.99
04-Apr-2019 (13-04-46),0,215.20000000000002,168.233
04-Apr-2019 (13-04-47),0,271.3,168.233
04-Apr-2019 (13-04-48),0,234.0,168.233
04-Apr-2019 (13-04-49),0,234.0,168.233
04-Apr-2019 (13-05-06),0,216.20000000000002,167.30900000000003
04-Apr-2019 (13-05-07),0,263.9,167.30900000000003
04-Apr-2019 (13-05-08),0,263.9,167.30900000000003
04-Apr-2019 (13-05-09),0,263.9,167.30900000000003
04-Apr-2019 (13-05-29),0,241.8,168.042
04-Apr-2019 (13-05-49),0,222.9,167.407
04-Apr-2019 (13-06-12),0,260.9,167.40200000000004
04-Apr-2019 (13-06-13),0,260.9,167.40200000000004
04-Apr-2019 (13-06-14),0,225.8,167.40200000000004
04-Apr-2019 (13-06-32),0,220.20000000000002,168.377
04-Apr-2019 (13-06-33),0,220.20000000000002,168.377
04-Apr-2019 (13-06-34),0,220.20000000000002,168.377
04-Apr-2019 (13-07-32),0,1022.8,167.082
04-Apr-2019 (13-07-33),0,1022.8,167.082
04-Apr-2019 (13-07-34),0,1022.8,167.082
04-Apr-2019 (13-07-46),0,2325.8,1474.6370000000004
04-Apr-2019 (13-08-06),0,2480.9,2093.983
04-Apr-2019 (13-08-26),0,2413.0,2065.725
04-Apr-2019 (13-08-46),0,2554.9,2059.974
04-Apr-2019 (13-09-06),0,2413.7000000000003,2033.279
04-Apr-2019 (13-09-26),0,2396.1,2052.862
04-Apr-2019 (13-09-46),0,2510.5,2057.808
04-Apr-2019 (13-10-06),0,2619.3,2032.737
04-Apr-2019 (13-10-26),0,2496.8,1429.354
04-Apr-2019 (13-10-40),0,1409.6000000000001,1405.475
04-Apr-2019 (13-10-41),0,1409.6000000000001,1405.475
04-Apr-2019 (13-10-42),0,1409.6000000000001,1405.475
04-Apr-2019 (13-10-43),0,1409.6000000000001,1405.475
04-Apr-2019 (13-10-44),0,1409.6000000000001,1405.475
04-Apr-2019 (13-10-46),0,2461.8,1419.813
04-Apr-2019 (13-10-55),0,1401.9,1399.105
04-Apr-2019 (13-10-56),0,1401.9,1399.105
04-Apr-2019 (13-10-57),0,1401.9,1399.105
04-Apr-2019 (13-10-58),0,1401.9,1399.105
04-Apr-2019 (13-10-59),0,1401.9,1399.105
04-Apr-2019 (13-11-00),0,1401.9,1397.0320000000004
04-Apr-2019 (13-11-01),0,1401.9,1397.0320000000004
04-Apr-2019 (13-11-02),0,1401.9,1397.0320000000004
04-Apr-2019 (13-11-03),0,1401.9,1397.0320000000004
04-Apr-2019 (13-11-04),0,1401.9,1397.0320000000004
04-Apr-2019 (13-11-06),0,2584.0,1407.63
04-Apr-2019 (13-13-05),0,1417.5,1416.5379999999998
04-Apr-2019 (13-13-06),0,1417.5,1416.5379999999998
04-Apr-2019 (13-14-47),0,2186.2000000000003,1411.9779999999996
04-Apr-2019 (13-15-07),0,2180.3,1415.62
04-Apr-2019 (13-15-27),0,2330.2000000000003,1419.895
04-Apr-2019 (13-16-07),0,2144.1,1411.586
04-Apr-2019 (13-16-27),0,2302.2000000000003,1423.495
04-Apr-2019 (13-16-47),0,2406.0,1420.648
04-Apr-2019 (13-17-07),0,2408.5,1420.07
04-Apr-2019 (13-17-27),0,2514.3,1417.0220000000004
04-Apr-2019 (13-17-47),0,2421.9,1413.072
04-Apr-2019 (13-18-07),0,2563.9,1432.67
04-Apr-2019 (13-19-40),0,492.79999999999995,471.85
04-Apr-2019 (13-21-40),0,499.7,366.431
