hours,bool,power_dev,power_met
01-Feb-2019 (09-21-30),0,650.6,265.67900000000003
01-Feb-2019 (09-21-31),0,1236.0,265.67900000000003
01-Feb-2019 (09-21-33),0,2585.7999999999997,1541.922
01-Feb-2019 (09-21-34),0,2585.7999999999997,1541.922
01-Feb-2019 (09-21-35),0,2585.7999999999997,1541.922
01-Feb-2019 (09-21-36),0,2585.7999999999997,1541.922
01-Feb-2019 (09-21-37),0,2585.7999999999997,1777.626
01-Feb-2019 (09-21-38),0,2585.7999999999997,1777.626
01-Feb-2019 (09-21-39),0,2585.7999999999997,1777.626
01-Feb-2019 (09-21-40),0,2585.7999999999997,1777.626
01-Feb-2019 (09-21-41),0,2585.7999999999997,1777.626
01-Feb-2019 (09-21-42),0,2585.7999999999997,1787.435
01-Feb-2019 (09-21-43),0,2585.7999999999997,1787.435
01-Feb-2019 (09-21-44),0,2585.7999999999997,1787.435
01-Feb-2019 (09-21-45),0,2585.7999999999997,1787.435
01-Feb-2019 (09-21-46),0,2585.7999999999997,1787.435
01-Feb-2019 (09-21-47),0,2585.7999999999997,1538.781
01-Feb-2019 (09-21-48),0,2585.7999999999997,1538.781
01-Feb-2019 (09-21-49),0,2585.7999999999997,1538.781
01-Feb-2019 (09-21-50),0,2585.7999999999997,1538.781
01-Feb-2019 (09-21-51),0,2585.7999999999997,1538.781
01-Feb-2019 (09-21-56),0,2484.2999999999997,1547.8270000000002
01-Feb-2019 (09-22-16),0,2596.1,1531.339
01-Feb-2019 (09-29-16),0,792.0,531.771
01-Feb-2019 (09-30-31),0,2307.3,1563.388
01-Feb-2019 (09-30-51),0,2408.5,1533.422
01-Feb-2019 (09-31-31),0,2408.4,1524.134
01-Feb-2019 (09-32-11),0,2399.6,1544.7220000000002
01-Feb-2019 (09-32-31),0,2525.6,1547.59
01-Feb-2019 (09-32-51),0,2567.0,1547.8429999999996
01-Feb-2019 (09-33-11),0,2244.7,1537.306
01-Feb-2019 (09-33-31),0,2517.6,1554.047
01-Feb-2019 (09-33-51),0,2645.2,1544.305
01-Feb-2019 (09-34-11),0,2507.7,1545.965
01-Feb-2019 (09-34-31),0,2400.0,1554.223
01-Feb-2019 (09-34-51),0,2516.7,1556.848
01-Feb-2019 (09-35-11),0,2500.5,1567.41
01-Feb-2019 (09-35-31),0,2625.2999999999997,1579.35
01-Feb-2019 (09-35-51),0,2472.2,1586.308
01-Feb-2019 (09-36-31),0,2372.2,1564.455
01-Feb-2019 (09-36-51),0,2496.7999999999997,1550.102
01-Feb-2019 (09-37-31),0,2627.0,1545.114
01-Feb-2019 (09-38-11),0,2612.7,1543.026
01-Feb-2019 (09-44-52),0,968.7,700.9060000000002
01-Feb-2019 (09-44-53),0,1266.6000000000001,700.9060000000002
01-Feb-2019 (09-44-54),0,1266.6000000000001,700.9060000000002
01-Feb-2019 (09-44-55),0,1266.6000000000001,700.9060000000002
01-Feb-2019 (09-44-56),0,1266.6000000000001,700.9060000000002
01-Feb-2019 (09-45-08),0,2569.2999999999997,1556.683
01-Feb-2019 (09-45-38),0,2277.8999999999996,1560.52
01-Feb-2019 (09-46-08),0,2660.7999999999997,1565.146
01-Feb-2019 (09-46-38),0,2599.6,1562.506
01-Feb-2019 (09-47-08),0,2623.2999999999997,1569.6229999999996
01-Feb-2019 (10-00-29),0,667.1,452.205
01-Feb-2019 (10-00-30),0,1248.6000000000001,452.205
01-Feb-2019 (10-00-31),0,1248.6000000000001,452.205
01-Feb-2019 (10-25-09),0,478.8,471.861
01-Feb-2019 (10-25-10),0,478.8,471.861
01-Feb-2019 (10-25-56),0,355.70000000000005,342.309
01-Feb-2019 (10-31-02),0,471.1,304.871
01-Feb-2019 (10-32-02),0,489.20000000000005,418.398
01-Feb-2019 (10-39-38),0,500.5,408.3
01-Feb-2019 (10-40-08),0,524.5,407.624
01-Feb-2019 (10-40-38),0,579.2,379.572
01-Feb-2019 (10-40-39),0,579.2,379.572
01-Feb-2019 (10-40-40),0,579.2,379.572
01-Feb-2019 (10-40-41),0,579.2,379.572
01-Feb-2019 (10-41-08),0,515.3,383.1880000000001
01-Feb-2019 (10-41-09),0,515.3,383.1880000000001
01-Feb-2019 (10-41-10),0,515.3,383.1880000000001
01-Feb-2019 (10-41-11),0,515.3,383.1880000000001
01-Feb-2019 (10-41-38),0,515.8,363.274
01-Feb-2019 (10-41-39),0,515.8,363.274
01-Feb-2019 (10-41-40),0,515.8,363.274
01-Feb-2019 (10-41-41),0,515.8,363.274
01-Feb-2019 (10-42-08),0,519.1,362.676
01-Feb-2019 (10-42-09),0,519.1,362.676
01-Feb-2019 (10-42-10),0,519.1,362.676
01-Feb-2019 (10-42-11),0,519.1,362.676
01-Feb-2019 (10-42-38),0,471.3,374.446
01-Feb-2019 (10-42-39),0,471.3,374.446
01-Feb-2019 (10-42-40),0,471.3,374.446
01-Feb-2019 (10-42-41),0,471.3,374.446
01-Feb-2019 (10-43-08),0,486.70000000000005,338.8640000000001
01-Feb-2019 (10-43-09),0,486.70000000000005,338.8640000000001
01-Feb-2019 (10-43-10),0,486.70000000000005,338.8640000000001
01-Feb-2019 (10-43-11),0,486.70000000000005,338.8640000000001
01-Feb-2019 (11-55-10),0,2447.4,1984.158
01-Feb-2019 (12-01-25),0,1241.2,992.337
01-Feb-2019 (12-01-26),0,1241.2,992.337
01-Feb-2019 (12-12-09),0,2399.2999999999997,2041.288
01-Feb-2019 (12-14-09),0,2313.3999999999996,2008.373
01-Feb-2019 (12-15-09),0,2297.6,2006.475
01-Feb-2019 (12-16-09),0,2203.0,2012.123
01-Feb-2019 (12-16-39),0,2407.6,1843.441
01-Feb-2019 (12-17-09),0,2284.2,2016.455
01-Feb-2019 (12-17-39),0,2265.5,1999.358
01-Feb-2019 (12-18-09),0,2423.2,2017.956
01-Feb-2019 (12-18-39),0,2509.3999999999996,2005.304
01-Feb-2019 (12-19-09),0,2375.1,2008.203
01-Feb-2019 (12-19-39),0,2474.2,2018.709
01-Feb-2019 (12-20-09),0,2518.2999999999997,2031.783
01-Feb-2019 (12-28-06),0,1105.9,865.477
01-Feb-2019 (12-45-05),0,1114.0,907.155
01-Feb-2019 (12-45-06),0,1114.0,907.155
01-Feb-2019 (12-45-40),0,2377.7,2136.45
01-Feb-2019 (13-16-40),0,2550.1,2165.043
01-Feb-2019 (14-38-59),0,487.4,333.655
01-Feb-2019 (14-39-59),0,493.1,339.658
01-Feb-2019 (14-40-00),0,493.1,339.658
01-Feb-2019 (14-40-01),0,493.1,339.658
01-Feb-2019 (14-40-59),0,450.20000000000005,322.009
01-Feb-2019 (14-43-23),0,555.3,382.966
01-Feb-2019 (15-40-15),0,2519.2,2092.76
01-Feb-2019 (15-40-16),0,2519.2,2092.76
01-Feb-2019 (15-40-17),0,2519.2,2315.204
01-Feb-2019 (15-40-18),0,2519.2,2315.204
01-Feb-2019 (15-40-19),0,2519.2,2315.204
01-Feb-2019 (15-40-20),0,2519.2,2315.204
01-Feb-2019 (15-40-21),0,2519.2,2315.204
01-Feb-2019 (15-40-22),0,2519.2,2315.235
01-Feb-2019 (15-41-15),0,2476.7,2096.087
01-Feb-2019 (15-49-15),0,1252.3,882.2860000000002
01-Feb-2019 (15-49-16),0,1252.3,882.2860000000002
01-Feb-2019 (15-49-28),0,2497.6,2090.971
01-Feb-2019 (15-49-58),0,2520.8999999999996,2116.928
01-Feb-2019 (15-50-28),0,2508.3999999999996,2123.788
01-Feb-2019 (15-51-28),0,2497.1,2112.395
01-Feb-2019 (15-52-28),0,2626.8999999999996,2131.633
03-Feb-2019 (09-34-40),0,924.2,433.283
03-Feb-2019 (09-34-41),0,1857.0,433.283
03-Feb-2019 (09-34-42),0,1857.0,433.283
03-Feb-2019 (09-34-43),0,1857.0,433.283
03-Feb-2019 (09-43-17),0,1224.5,336.50699999999995
03-Feb-2019 (09-43-18),0,1832.0,336.50699999999995
03-Feb-2019 (09-49-30),0,441.0,389.573
03-Feb-2019 (09-49-31),0,1834.0,389.573
03-Feb-2019 (09-49-32),0,1834.0,389.573
