hours,bool,power_dev,power_met
04-Mar-2019 (18-38-16),0,196.5,196.457
04-Mar-2019 (18-40-18),0,2466.9,1556.876
04-Mar-2019 (18-40-19),0,2466.9,1556.876
04-Mar-2019 (18-40-20),0,2466.9,1556.876
04-Mar-2019 (18-40-21),0,2466.9,1556.876
04-Mar-2019 (18-40-22),0,2466.9,1637.974
04-Mar-2019 (18-40-23),0,2466.9,1637.974
04-Mar-2019 (18-40-24),0,2466.9,1637.974
04-Mar-2019 (18-40-25),0,2466.9,1637.974
04-Mar-2019 (18-40-26),0,2466.9,1637.974
04-Mar-2019 (18-40-27),0,2466.9,1644.9229999999998
04-Mar-2019 (18-40-28),0,2466.9,1644.9229999999998
04-Mar-2019 (18-40-29),0,2466.9,1644.9229999999998
04-Mar-2019 (18-40-30),0,2466.9,1644.9229999999998
04-Mar-2019 (18-40-31),0,2466.9,1644.9229999999998
04-Mar-2019 (18-40-32),0,2466.9,1634.536
04-Mar-2019 (18-40-33),0,2466.9,1634.536
04-Mar-2019 (18-40-34),0,2466.9,1634.536
04-Mar-2019 (18-40-35),0,2466.9,1634.536
04-Mar-2019 (18-40-36),0,2466.9,1634.536
04-Mar-2019 (18-40-37),0,2466.9,1414.245
04-Mar-2019 (18-40-38),0,2466.9,1414.245
04-Mar-2019 (18-40-39),0,2466.9,1414.245
04-Mar-2019 (18-40-40),0,2466.9,1414.245
04-Mar-2019 (18-40-41),0,2466.9,1414.245
04-Mar-2019 (18-40-42),0,2466.9,1416.687
04-Mar-2019 (18-40-43),0,2466.9,1416.687
04-Mar-2019 (18-40-44),0,2466.9,1416.687
04-Mar-2019 (18-40-45),0,2466.9,1416.687
04-Mar-2019 (18-40-46),0,2466.9,1416.687
04-Mar-2019 (18-40-47),0,2466.9,1593.7120000000002
04-Mar-2019 (18-40-48),0,2466.9,1593.7120000000002
04-Mar-2019 (18-40-49),0,2466.9,1593.7120000000002
04-Mar-2019 (18-40-50),0,2466.9,1593.7120000000002
04-Mar-2019 (18-40-51),0,2466.9,1593.7120000000002
04-Mar-2019 (18-40-52),0,2466.9,1614.5320000000004
04-Mar-2019 (18-40-53),0,2466.9,1614.5320000000004
04-Mar-2019 (18-40-54),0,2466.9,1614.5320000000004
04-Mar-2019 (18-40-55),0,2466.9,1614.5320000000004
04-Mar-2019 (18-40-56),0,2466.9,1614.5320000000004
04-Mar-2019 (18-40-57),0,2466.9,1586.547
04-Mar-2019 (18-40-58),0,2466.9,1586.547
04-Mar-2019 (18-40-59),0,2466.9,1586.547
04-Mar-2019 (18-41-00),0,2466.9,1586.547
04-Mar-2019 (18-41-01),0,2466.9,1586.547
04-Mar-2019 (18-41-02),0,2466.9,1631.8529999999996
04-Mar-2019 (18-41-03),0,2466.9,1631.8529999999996
04-Mar-2019 (18-41-04),0,2466.9,1631.8529999999996
04-Mar-2019 (18-41-05),0,2466.9,1631.8529999999996
04-Mar-2019 (18-41-06),0,2466.9,1631.8529999999996
04-Mar-2019 (18-41-07),0,2466.9,1403.6989999999996
04-Mar-2019 (18-41-08),0,2466.9,1403.6989999999996
04-Mar-2019 (18-41-09),0,2466.9,1403.6989999999996
04-Mar-2019 (18-41-10),0,2466.9,1403.6989999999996
04-Mar-2019 (18-41-11),0,2466.9,1403.6989999999996
