hours,bool,power_dev,power_met
17-Apr-2019 (19-09-22),0,1209.6,662.865
17-Apr-2019 (19-09-23),0,1209.6,662.865
17-Apr-2019 (19-09-24),0,1209.6,662.865
17-Apr-2019 (19-09-25),0,1209.6,662.865
17-Apr-2019 (20-00-52),0,1294.0,298.2940000000001
17-Apr-2019 (20-00-53),0,1294.0,298.2940000000001
17-Apr-2019 (20-00-54),0,1294.0,298.2940000000001
17-Apr-2019 (20-00-55),0,1294.0,298.2940000000001
17-Apr-2019 (20-03-06),0,451.7,153.721
17-Apr-2019 (20-03-07),0,451.7,153.721
17-Apr-2019 (20-03-08),0,451.7,153.721
17-Apr-2019 (20-03-09),0,451.7,153.721
17-Apr-2019 (20-03-10),0,451.7,153.721
17-Apr-2019 (20-03-42),0,196.1,153.624
17-Apr-2019 (20-03-43),0,196.1,153.624
17-Apr-2019 (20-03-44),0,196.1,153.624
17-Apr-2019 (20-03-45),0,196.1,153.624
17-Apr-2019 (20-06-11),0,210.5,167.85
17-Apr-2019 (20-06-12),0,210.5,167.85
17-Apr-2019 (20-06-13),0,210.5,167.85
17-Apr-2019 (20-06-14),0,210.5,167.85
17-Apr-2019 (20-06-15),0,210.5,167.85
17-Apr-2019 (20-06-16),0,210.5,167.357
17-Apr-2019 (20-06-17),0,210.5,167.357
17-Apr-2019 (20-09-06),0,188.5,158.861
17-Apr-2019 (20-09-07),0,188.5,158.861
17-Apr-2019 (20-09-08),0,188.5,158.861
17-Apr-2019 (20-09-09),0,188.5,158.861
17-Apr-2019 (20-09-10),0,188.5,158.861
17-Apr-2019 (20-09-11),0,188.5,159.84799999999996
17-Apr-2019 (20-09-12),0,188.5,159.84799999999996
17-Apr-2019 (20-14-11),0,221.6,168.955
17-Apr-2019 (20-14-12),0,221.6,168.955
17-Apr-2019 (20-14-13),0,221.6,168.955
17-Apr-2019 (20-14-14),0,221.6,168.955
17-Apr-2019 (20-14-15),0,221.6,168.955
17-Apr-2019 (20-14-16),0,221.6,167.835
17-Apr-2019 (20-14-17),0,221.6,167.835
17-Apr-2019 (20-14-18),0,221.6,167.835
17-Apr-2019 (20-17-15),0,235.5,165.774
17-Apr-2019 (20-27-11),0,254.1,173.396
17-Apr-2019 (20-27-12),0,254.1,173.396
17-Apr-2019 (20-27-13),0,254.1,173.396
17-Apr-2019 (20-27-14),0,254.1,173.396
17-Apr-2019 (20-27-15),0,254.1,173.396
17-Apr-2019 (20-27-16),0,254.1,168.338
17-Apr-2019 (20-27-17),0,254.1,168.338
17-Apr-2019 (20-27-18),0,254.1,168.338
27-Apr-2019 (10-36-45),0,230.5,172.671
27-Apr-2019 (10-37-21),0,176.3,122.025
27-Apr-2019 (10-37-22),0,176.3,122.025
27-Apr-2019 (10-37-23),0,176.3,122.025
27-Apr-2019 (10-37-24),0,176.3,122.025
27-Apr-2019 (10-37-25),0,176.3,122.025
27-Apr-2019 (10-37-26),0,176.3,121.861
27-Apr-2019 (10-37-50),0,171.9,121.994
27-Apr-2019 (10-38-10),0,181.0,122.164
27-Apr-2019 (10-40-41),0,1405.1,1400.456
27-Apr-2019 (10-40-42),0,1405.1,1400.456
27-Apr-2019 (10-40-43),0,1405.1,1400.456
27-Apr-2019 (10-40-44),0,1405.1,1400.456
27-Apr-2019 (10-40-45),0,1405.1,1400.456
27-Apr-2019 (10-40-46),0,1405.1,1397.9779999999996
27-Apr-2019 (10-40-47),0,1405.1,1397.9779999999996
27-Apr-2019 (10-40-48),0,1405.1,1397.9779999999996
27-Apr-2019 (10-40-49),0,1405.1,1397.9779999999996
27-Apr-2019 (10-40-50),0,1405.1,1397.9779999999996
27-Apr-2019 (10-41-11),0,1405.1,1356.8970000000004
27-Apr-2019 (10-41-12),0,1405.1,1356.8970000000004
27-Apr-2019 (10-41-13),0,1405.1,1356.8970000000004
27-Apr-2019 (10-41-14),0,1405.1,1356.8970000000004
27-Apr-2019 (10-41-15),0,1405.1,1356.8970000000004
27-Apr-2019 (10-41-16),0,1405.1,1346.9520000000002
27-Apr-2019 (10-41-17),0,1405.1,1346.9520000000002
27-Apr-2019 (10-41-18),0,1405.1,1346.9520000000002
27-Apr-2019 (10-41-19),0,1405.1,1346.9520000000002
27-Apr-2019 (10-41-20),0,1405.1,1346.9520000000002
27-Apr-2019 (10-41-41),0,1405.1,1381.588
27-Apr-2019 (10-41-42),0,1405.1,1381.588
27-Apr-2019 (10-41-43),0,1405.1,1381.588
27-Apr-2019 (10-41-44),0,1405.1,1381.588
27-Apr-2019 (10-41-45),0,1405.1,1381.588
27-Apr-2019 (10-41-46),0,1405.1,1378.967
27-Apr-2019 (10-41-47),0,1405.1,1378.967
27-Apr-2019 (10-41-48),0,1405.1,1378.967
27-Apr-2019 (10-41-49),0,1405.1,1378.967
27-Apr-2019 (10-41-50),0,1405.1,1378.967
27-Apr-2019 (10-42-11),0,1405.1,1373.909
27-Apr-2019 (10-42-12),0,1405.1,1373.909
27-Apr-2019 (10-42-13),0,1405.1,1373.909
27-Apr-2019 (10-42-14),0,1405.1,1373.909
27-Apr-2019 (10-42-15),0,1405.1,1373.909
27-Apr-2019 (10-42-16),0,1405.1,1370.805
27-Apr-2019 (10-42-17),0,1405.1,1370.805
27-Apr-2019 (10-42-18),0,1405.1,1370.805
27-Apr-2019 (10-42-19),0,1405.1,1370.805
27-Apr-2019 (10-42-20),0,1405.1,1370.805
27-Apr-2019 (10-42-41),0,1405.1,1377.5279999999998
27-Apr-2019 (10-42-42),0,1405.1,1377.5279999999998
27-Apr-2019 (10-42-43),0,1405.1,1377.5279999999998
27-Apr-2019 (10-42-44),0,1405.1,1377.5279999999998
27-Apr-2019 (10-42-45),0,1405.1,1377.5279999999998
27-Apr-2019 (10-42-46),0,1405.1,1382.534
27-Apr-2019 (10-42-47),0,1405.1,1382.534
27-Apr-2019 (10-42-48),0,1405.1,1382.534
27-Apr-2019 (10-42-49),0,1405.1,1382.534
27-Apr-2019 (10-42-50),0,1405.1,1382.534
27-Apr-2019 (10-43-11),0,1405.1,1381.0839999999996
27-Apr-2019 (10-43-12),0,1405.1,1381.0839999999996
27-Apr-2019 (10-43-13),0,1405.1,1381.0839999999996
27-Apr-2019 (10-43-14),0,1405.1,1381.0839999999996
27-Apr-2019 (10-43-15),0,1405.1,1381.0839999999996
27-Apr-2019 (10-43-16),0,1405.1,1372.989
27-Apr-2019 (10-43-17),0,1405.1,1372.989
27-Apr-2019 (10-43-18),0,1405.1,1372.989
27-Apr-2019 (10-43-19),0,1405.1,1372.989
27-Apr-2019 (10-43-20),0,1405.1,1372.989
27-Apr-2019 (10-43-41),0,1405.1,1382.1229999999996
27-Apr-2019 (10-43-42),0,1405.1,1382.1229999999996
27-Apr-2019 (10-43-43),0,1405.1,1382.1229999999996
27-Apr-2019 (10-43-44),0,1405.1,1382.1229999999996
27-Apr-2019 (10-43-45),0,1405.1,1382.1229999999996
27-Apr-2019 (10-43-46),0,1405.1,1374.326
27-Apr-2019 (10-43-47),0,1405.1,1374.326
27-Apr-2019 (10-43-48),0,1405.1,1374.326
27-Apr-2019 (10-43-49),0,1405.1,1374.326
27-Apr-2019 (10-43-50),0,1405.1,1374.326
27-Apr-2019 (10-44-06),0,1405.1,1391.4
27-Apr-2019 (10-44-07),0,1405.1,1391.4
27-Apr-2019 (10-44-08),0,1405.1,1391.4
27-Apr-2019 (10-44-09),0,1405.1,1391.4
27-Apr-2019 (10-44-10),0,1405.1,1391.4
27-Apr-2019 (10-44-11),0,1405.1,1383.089
27-Apr-2019 (10-44-12),0,1405.1,1383.089
27-Apr-2019 (10-44-13),0,1405.1,1383.089
27-Apr-2019 (10-44-14),0,1405.1,1383.089
27-Apr-2019 (10-44-15),0,1405.1,1383.089
27-Apr-2019 (10-44-16),0,1405.1,1380.18
27-Apr-2019 (10-44-17),0,1405.1,1380.18
27-Apr-2019 (10-44-18),0,1405.1,1380.18
27-Apr-2019 (10-44-19),0,1405.1,1380.18
27-Apr-2019 (10-44-20),0,1405.1,1380.18
27-Apr-2019 (10-44-36),0,1405.1,1376.9979999999996
27-Apr-2019 (10-44-37),0,1405.1,1376.9979999999996
27-Apr-2019 (10-44-38),0,1405.1,1376.9979999999996
27-Apr-2019 (10-44-39),0,1405.1,1376.9979999999996
27-Apr-2019 (10-44-40),0,1405.1,1376.9979999999996
27-Apr-2019 (10-44-41),0,1405.1,1378.283
27-Apr-2019 (10-44-42),0,1405.1,1378.283
27-Apr-2019 (10-44-43),0,1405.1,1378.283
27-Apr-2019 (10-44-44),0,1405.1,1378.283
27-Apr-2019 (10-44-45),0,1405.1,1378.283
27-Apr-2019 (10-44-46),0,1405.1,1375.235
27-Apr-2019 (10-44-47),0,1405.1,1375.235
27-Apr-2019 (10-44-48),0,1405.1,1375.235
27-Apr-2019 (10-44-49),0,1405.1,1375.235
27-Apr-2019 (10-44-50),0,1405.1,1375.235
27-Apr-2019 (10-45-06),0,1405.1,1384.5379999999998
27-Apr-2019 (10-45-07),0,1405.1,1384.5379999999998
27-Apr-2019 (10-45-08),0,1405.1,1384.5379999999998
27-Apr-2019 (10-45-09),0,1405.1,1384.5379999999998
27-Apr-2019 (10-45-10),0,1405.1,1384.5379999999998
27-Apr-2019 (10-45-11),0,1405.1,1382.292
27-Apr-2019 (10-45-12),0,1405.1,1382.292
27-Apr-2019 (10-45-13),0,1405.1,1382.292
27-Apr-2019 (10-45-14),0,1405.1,1382.292
27-Apr-2019 (10-45-15),0,1405.1,1382.292
27-Apr-2019 (10-45-16),0,1405.1,1381.259
27-Apr-2019 (10-45-17),0,1405.1,1381.259
27-Apr-2019 (10-45-18),0,1405.1,1381.259
27-Apr-2019 (10-45-19),0,1405.1,1381.259
27-Apr-2019 (10-45-20),0,1405.1,1381.259
27-Apr-2019 (10-45-36),0,1405.1,1382.0510000000004
27-Apr-2019 (10-45-37),0,1405.1,1382.0510000000004
27-Apr-2019 (10-45-38),0,1405.1,1382.0510000000004
27-Apr-2019 (10-45-39),0,1405.1,1382.0510000000004
27-Apr-2019 (10-45-40),0,1405.1,1382.0510000000004
27-Apr-2019 (10-45-41),0,1405.1,1381.0379999999998
27-Apr-2019 (10-45-42),0,1405.1,1381.0379999999998
27-Apr-2019 (10-45-43),0,1405.1,1381.0379999999998
27-Apr-2019 (10-45-44),0,1405.1,1381.0379999999998
27-Apr-2019 (10-45-45),0,1405.1,1381.0379999999998
27-Apr-2019 (10-45-46),0,1405.1,1378.576
27-Apr-2019 (10-45-47),0,1405.1,1378.576
27-Apr-2019 (10-45-48),0,1405.1,1378.576
27-Apr-2019 (10-45-49),0,1405.1,1378.576
27-Apr-2019 (10-45-50),0,1405.1,1378.576
27-Apr-2019 (10-46-48),0,1409.9,1393.8670000000004
27-Apr-2019 (10-46-49),0,1409.9,1393.8670000000004
27-Apr-2019 (10-46-50),0,1409.9,1393.8670000000004
27-Apr-2019 (10-47-06),0,1409.9,1379.332
27-Apr-2019 (10-47-07),0,1409.9,1379.332
27-Apr-2019 (10-47-08),0,1409.9,1379.332
27-Apr-2019 (10-47-09),0,1409.9,1379.332
27-Apr-2019 (10-47-10),0,1409.9,1379.332
27-Apr-2019 (10-47-11),0,1409.9,1381.29
27-Apr-2019 (10-47-12),0,1409.9,1381.29
27-Apr-2019 (10-47-13),0,1409.9,1381.29
27-Apr-2019 (10-47-14),0,1409.9,1381.29
27-Apr-2019 (10-47-15),0,1409.9,1381.29
27-Apr-2019 (10-47-16),0,1409.9,1381.485
27-Apr-2019 (10-47-17),0,1409.9,1381.485
27-Apr-2019 (10-47-18),0,1409.9,1381.485
27-Apr-2019 (10-47-19),0,1409.9,1381.485
27-Apr-2019 (10-47-20),0,1409.9,1381.485
27-Apr-2019 (10-47-36),0,1409.9,1386.43
27-Apr-2019 (10-47-37),0,1409.9,1386.43
27-Apr-2019 (10-47-38),0,1409.9,1386.43
27-Apr-2019 (10-47-39),0,1409.9,1386.43
27-Apr-2019 (10-47-40),0,1409.9,1386.43
27-Apr-2019 (10-47-41),0,1409.9,1385.731
27-Apr-2019 (10-47-42),0,1409.9,1385.731
27-Apr-2019 (10-47-43),0,1409.9,1385.731
27-Apr-2019 (10-47-44),0,1409.9,1385.731
27-Apr-2019 (10-47-45),0,1409.9,1385.731
27-Apr-2019 (10-47-46),0,1409.9,1385.525
27-Apr-2019 (10-47-47),0,1409.9,1385.525
27-Apr-2019 (10-47-48),0,1409.9,1385.525
27-Apr-2019 (10-47-49),0,1409.9,1385.525
27-Apr-2019 (10-47-50),0,1409.9,1385.525
27-Apr-2019 (10-48-06),0,1409.9,1389.6470000000004
27-Apr-2019 (10-48-07),0,1409.9,1389.6470000000004
27-Apr-2019 (10-48-08),0,1409.9,1389.6470000000004
27-Apr-2019 (10-48-09),0,1409.9,1389.6470000000004
27-Apr-2019 (10-48-10),0,1409.9,1389.6470000000004
27-Apr-2019 (10-48-11),0,1409.9,1390.408
27-Apr-2019 (10-48-12),0,1409.9,1390.408
27-Apr-2019 (10-48-13),0,1409.9,1390.408
