hours,bool,power_dev,power_met
01-Jan-2019 (00-00-12),0,394.59999999999997,96.478
01-Jan-2019 (02-50-37),0,192.5,141.878
01-Jan-2019 (02-58-58),0,786.4000000000001,230.81000000000003
01-Jan-2019 (04-27-19),0,864.1,721.71
01-Jan-2019 (05-57-48),0,783.1,109.714
01-Jan-2019 (07-27-52),0,587.6,183.36
01-Jan-2019 (08-22-40),0,734.3000000000001,207.8753333333333
01-Jan-2019 (08-57-17),0,1150.6000000000001,173.04100000000003
01-Jan-2019 (08-57-18),0,201.79999999999998,173.04100000000003
01-Jan-2019 (10-26-08),0,476.0,96.437
01-Jan-2019 (10-26-09),0,293.9,96.437
01-Jan-2019 (10-26-10),0,293.9,96.437
01-Jan-2019 (11-56-18),0,254.5,101.423
01-Jan-2019 (11-56-19),0,254.5,101.423
01-Jan-2019 (11-58-45),0,1201.6000000000001,287.21
01-Jan-2019 (12-34-02),0,411.29999999999995,220.475
01-Jan-2019 (12-34-03),0,411.29999999999995,220.475
01-Jan-2019 (12-34-04),0,411.29999999999995,220.475
01-Jan-2019 (12-34-05),0,1532.6000000000001,220.475
01-Jan-2019 (13-27-19),0,781.4000000000003,393.357
01-Jan-2019 (18-38-04),0,583.5,382.491
01-Jan-2019 (19-19-19),0,1125.3999999999999,680.068
01-Jan-2019 (20-47-53),0,787.0,478.258
01-Jan-2019 (23-53-23),0,1147.6,468.06300000000005
02-Jan-2019 (01-11-18),0,458.70000000000016,180.704
02-Jan-2019 (04-09-58),0,683.8000000000003,99.71
02-Jan-2019 (04-09-59),0,113.89999999999999,99.71
02-Jan-2019 (05-29-37),0,377.1,277.015
02-Jan-2019 (05-39-12),0,291.3,175.173
02-Jan-2019 (05-39-13),0,1165.1,175.173
02-Jan-2019 (05-39-14),0,197.29999999999998,175.173
02-Jan-2019 (07-07-05),0,460.90000000000003,163.161
02-Jan-2019 (07-07-06),0,228.2,163.161
02-Jan-2019 (08-37-09),0,760.5,98.404
02-Jan-2019 (08-37-10),0,101.19999999999999,98.404
02-Jan-2019 (08-37-11),0,101.19999999999999,98.404
02-Jan-2019 (10-06-45),0,690.4999999999998,112.517
02-Jan-2019 (10-06-46),0,112.60000000000001,112.517
02-Jan-2019 (10-41-58),0,3093.2,181.848
02-Jan-2019 (10-41-59),0,4813.8,181.848
02-Jan-2019 (10-42-00),0,4813.8,181.848
02-Jan-2019 (10-42-01),0,4813.8,181.848
02-Jan-2019 (10-42-02),0,4813.8,2529.705
02-Jan-2019 (10-42-03),0,4813.8,2529.705
02-Jan-2019 (10-42-04),0,4813.8,2529.705
02-Jan-2019 (10-42-05),0,4813.8,2529.705
02-Jan-2019 (10-42-06),0,4813.8,2529.705
02-Jan-2019 (10-42-07),0,4813.8,2537.05
02-Jan-2019 (10-42-08),0,4813.8,2537.05
02-Jan-2019 (10-42-09),0,4813.8,2537.05
02-Jan-2019 (10-42-10),0,4813.8,2537.05
02-Jan-2019 (10-42-11),0,4813.8,2537.05
02-Jan-2019 (10-42-12),0,4813.8,2518.193
02-Jan-2019 (10-42-13),0,4813.8,2518.193
02-Jan-2019 (10-42-14),0,4813.8,2518.193
02-Jan-2019 (10-42-15),0,4813.8,2518.193
02-Jan-2019 (10-42-16),0,4813.8,2518.193
02-Jan-2019 (10-42-17),0,4813.8,2505.82
02-Jan-2019 (10-42-18),0,4813.8,2505.82
02-Jan-2019 (10-42-19),0,4813.8,2505.82
02-Jan-2019 (10-42-20),0,4813.8,2505.82
02-Jan-2019 (10-42-21),0,4813.8,2505.82
02-Jan-2019 (10-42-22),0,4813.8,2523.433
02-Jan-2019 (10-42-23),0,4813.8,2523.433
02-Jan-2019 (10-42-24),0,4813.8,2523.433
02-Jan-2019 (10-42-25),0,4813.8,2523.433
02-Jan-2019 (10-42-26),0,4813.8,2523.433
02-Jan-2019 (10-42-27),0,4813.8,2533.777
02-Jan-2019 (10-42-28),0,4813.8,2533.777
02-Jan-2019 (10-42-29),0,4813.8,2533.777
02-Jan-2019 (10-42-30),0,4813.8,2533.777
02-Jan-2019 (10-42-31),0,4813.8,2533.777
02-Jan-2019 (10-42-32),0,4813.8,2533.256
02-Jan-2019 (10-42-33),0,4813.8,2533.256
02-Jan-2019 (10-42-34),0,4813.8,2533.256
